UID,date,count,lat,lon,cumsum,gf
84022071,2020-04-09,5242,30.06971951,-89.92660315,48935, 1.034
84022073,2020-04-09,300,32.47645559,-92.15704172,1965, 1.091
84022075,2020-04-09,129,29.42245447,-89.60322085,997, 1.049
84022079,2020-04-09,148,31.19778499,-92.52997303,1216, 1.096
84022087,2020-04-09,325,29.87761636,-89.51887093,2503, 1.069
84022089,2020-04-09,362,29.90709658,-90.35555967,2567, 1.104
84022093,2020-04-09,191,30.02531716,-90.80212061,1681, 1.055
84022095,2020-04-09,477,30.12597499,-90.4753503,3519, 1.104
84022097,2020-04-09,90,30.59724262,-92.00135806,648, 1.047
84022099,2020-04-09,127,30.13112107,-91.61403569,831, 1.134
84022101,2020-04-09,89,29.69262097,-91.44702164,633, 1.099
84022103,2020-04-09,777,30.40942847,-89.95642711,6179, 1.060
84022105,2020-04-09,283,30.62888673,-90.40664996,1504, 1.052
84022109,2020-04-09,233,29.37343766,-90.82626855,1623, 1.115
84022117,2020-04-09,119,30.85288548,-90.03866652,824, 1.123
84023005,2020-04-09,269,43.8370751,-70.37226999,3301, 1.027
84023031,2020-04-09,132,43.47808377,-70.71052375,1228, 1.091
84024003,2020-04-09,505,39.00670238,-76.60329337,3567, 1.084
84024005,2020-04-09,979,39.45784712,-76.62911955,6423, 1.130
84024013,2020-04-09,203,39.56453592,-77.02373735,1621, 1.091
84024017,2020-04-09,180,38.51092331,-76.98580666,1217, 1.098
84024021,2020-04-09,233,39.47296601,-77.39999394,1204, 1.171
84024025,2020-04-09,101,39.55010644,-76.30775940000001,679, 1.174
84024027,2020-04-09,299,39.25305293,-76.93126208,2524, 1.091
84024031,2020-04-09,1214,39.13676329,-77.20358245,9148, 1.116
84024033,2020-04-09,1476,38.83070039,-76.8496441,9316, 1.127
84024510,2020-04-09,638,39.30211911,-76.61151012,4571, 1.117
84025001,2020-04-09,444,41.72980578,-70.28854339,4173, 1.050
84025003,2020-04-09,304,42.37428441,-73.20524838,3367, 1.082
84025005,2020-04-09,994,41.79228404,-71.10872211,7248, 1.190
84025009,2020-04-09,2336,42.6687626,-70.94687179,17639, 1.111
84025011,2020-04-09,128,42.58119713,-72.58602547,1186, 1.094
84025013,2020-04-09,1276,42.13440424,-72.63235561,8679, 1.180
84025015,2020-04-09,177,42.33997957,-72.65898478,1449, 1.079
84025017,2020-04-09,4045,42.48607732,-71.39049229,32212, 1.141
84025021,2020-04-09,2007,42.16073095,-71.20530408,16102, 1.129
84025023,2020-04-09,1507,41.94070556,-70.80802823,10915, 1.136
84025025,2020-04-09,4041,42.327951399999996,-71.07850442,31394, 1.123
84025027,2020-04-09,1461,42.35026951,-71.90493363,11161, 1.127
84026021,2020-04-09,80,41.95447397,-86.41313079999999,695, 1.111
84026037,2020-04-09,85,42.94400871,-84.60145248,634, 1.037
84026049,2020-04-09,755,43.02244215,-83.70589709,5516, 1.059
84026065,2020-04-09,222,42.59716886,-84.37472069,1914, 1.083
84026075,2020-04-09,131,42.24807035,-84.42258681,1023, 1.040
84026077,2020-04-09,74,42.24542231,-85.53038622,579, 1.104
84026081,2020-04-09,233,43.03197711,-85.54934642,2098, 1.126
84026087,2020-04-09,77,43.09052506,-83.22153148,400, 1.203
84026093,2020-04-09,181,42.60302282,-83.91297209,1605, 1.040
84026099,2020-04-09,2783,42.69158356,-82.92752801,22379, 1.060
84026115,2020-04-09,165,41.92734151,-83.53749864,1274, 1.086
84026125,2020-04-09,4247,42.66090111,-83.38595416,36664, 1.060
84026145,2020-04-09,205,43.33433923,-84.05131209999999,1323, 1.102
84026147,2020-04-09,162,42.92655373,-82.67937954,1060, 1.157
84026161,2020-04-09,637,42.253105,-83.83853204,6200, 1.044
84026163,2020-04-09,10093,42.28098405,-83.281255,85493, 1.049
84027037,2020-04-09,79,44.67172617,-93.06299363,901, 1.053
84027053,2020-04-09,375,45.00761521,-93.47694895,4086, 1.090
84027109,2020-04-09,114,44.00374114,-92.40209944,1175, 1.056
84027123,2020-04-09,121,45.01625271,-93.09872295,1260, 1.080
84027163,2020-04-09,72,45.03864533,-92.88429635,751, 1.029
84028033,2020-04-09,150,34.87625235,-89.99091418,1658, 1.042
84028035,2020-04-09,71,31.18961454,-89.25832496,586, 1.203
84028047,2020-04-09,96,30.51359752,-89.12467576,1012, 1.091
84028049,2020-04-09,203,32.2656285,-90.44435448,1888, 1.140
84028059,2020-04-09,122,30.54020656,-88.64184064,1014, 1.099
84028075,2020-04-09,99,32.40419769,-88.66229662,682, 1.179
84028089,2020-04-09,88,32.63389156,-90.03513564,888, 1.060
84028109,2020-04-09,73,30.77090935,-89.58677275,662, 1.217
84028121,2020-04-09,85,32.26469147,-89.94537876,863, 1.076
84029019,2020-04-09,78,38.99186229,-92.30723575,1059, 1.013
84029077,2020-04-09,74,37.2575872,-93.34230916,918, 1.028
84029095,2020-04-09,167,39.01002188,-94.34724536,1576, 1.031
84029099,2020-04-09,95,38.25926778,-90.53870896,747, 1.022
84029183,2020-04-09,283,38.77875681,-90.66662425,1878, 1.044
84029189,2020-04-09,1302,38.63770039999999,-90.4458375,10801, 1.082
84029510,2020-04-09,514,38.63555736,-90.24349225,3785, 1.080
84030031,2020-04-09,128,45.54486106,-111.1692571,1357, 1.067
84031055,2020-04-09,198,41.29518299,-96.15085305,2008, 1.094
84031079,2020-04-09,84,40.87257079,-98.50218293,428, 1.217
84032003,2020-04-09,2009,36.21458855,-115.0130241,18140, 1.070
84032031,2020-04-09,326,40.66562265,-119.6631594,3011, 1.000
84033011,2020-04-09,303,42.91537785,-71.7200253,2423, 1.052
84033015,2020-04-09,268,42.98499744,-71.12883377,2673, 1.051
84034001,2020-04-09,191,39.47538693,-74.65848483,1183, 1.137
84034003,2020-04-09,8343,40.96010917,-74.07164325,70891, 1.060
84034005,2020-04-09,883,39.87681124,-74.66927768,6023, 1.102
84034007,2020-04-09,990,39.80343818,-74.96388753,6394, 1.181
84034009,2020-04-09,109,39.15008829,-74.80170244,680, 1.090
84034011,2020-04-09,111,39.37199394,-75.10712559,588, 1.387
84034013,2020-04-09,6069,40.78681335,-74.24657979,45588, 1.084
84034015,2020-04-09,413,39.71581067,-75.13995546,2786, 1.215
84034017,2020-04-09,5879,40.73766234,-74.07515667,41914, 1.081
84034019,2020-04-09,286,40.56335249,-74.91284156,2264, 1.122
84034021,2020-04-09,1161,40.28047017,-74.70479631,7637, 1.170
84034023,2020-04-09,4628,40.43629879,-74.41426991,33282, 1.114
84034025,2020-04-09,3248,40.26549699,-74.22240686,26766, 1.069
84034027,2020-04-09,2645,40.86095313,-74.54553709999999,20213, 1.072
84034029,2020-04-09,3093,39.8895449,-74.28089251,24371, 1.083
84034031,2020-04-09,4690,41.03238628,-74.29954144,34078, 1.073
84034035,2020-04-09,1335,40.56465737,-74.61683016,9858, 1.151
84034037,2020-04-09,392,41.13891592,-74.69118243,3038, 1.098
84034039,2020-04-09,5203,40.65835409,-74.30680092,36628, 1.077
84034041,2020-04-09,319,40.85951833,-74.99556527,2202, 1.104
84035001,2020-04-09,325,35.05163625,-106.6703554,2955, 1.059
84035031,2020-04-09,70,35.580077200000005,-108.262245,553, 0.805
84035043,2020-04-09,143,35.68862401,-106.86878030000001,965, 1.117
84035045,2020-04-09,116,36.50838318,-108.32043700000001,1034, 0.671
84035049,2020-04-09,68,35.50708973,-105.9774716,789, 1.030
84036001,2020-04-09,379,42.60060306,-73.97723916,4775, 1.108
84036007,2020-04-09,105,42.15903158,-75.81326086,835, 1.129
84036021,2020-04-09,83,42.24819348,-73.63089095,828, 1.092
84036027,2020-04-09,1493,41.764860600000006,-73.74356679,11870, 1.070
84036029,2020-04-09,1432,42.76249024,-78.73063652,11622, 1.073
84036053,2020-04-09,102,42.91653905,-75.67266639,938, 1.109
84036055,2020-04-09,698,43.14638895,-77.69322942,6586, 1.072
84036059,2020-04-09,20140,40.74066522,-73.58941873,180961, 1.086
84036061,2020-04-09,87028,40.767272600000005,-73.97152637,872143, 1.064
84036063,2020-04-09,155,43.19898042,-78.74777412,1251, 1.000
84036065,2020-04-09,158,43.24375382,-75.43710392,1041, 1.264
84036067,2020-04-09,422,43.00491923,-76.19971155,4584, 1.000
84036071,2020-04-09,4309,41.40337468,-74.30240757,36965, 1.057
84036079,2020-04-09,456,41.42630093,-73.74965532,3998, 1.068
84036083,2020-04-09,102,42.71348136,-73.51089874,1114, 1.159
84036087,2020-04-09,6665,41.15027894,-74.02560498,61690, 1.039
84036089,2020-04-09,82,44.4976179,-75.06550039,577, 1.051
84036091,2020-04-09,172,43.10904162,-73.86653895,2204, 1.062
84036093,2020-04-09,167,42.81668777,-74.05278291,1838, 1.121
84036101,2020-04-09,92,42.2689144,-77.3829924,706, 1.057
84036103,2020-04-09,18803,40.88320119,-72.8012172,152756, 1.106
84036105,2020-04-09,296,41.71579493,-74.76394559,2519, 1.000
84036109,2020-04-09,107,42.44945765,-76.47229843,1254, 1.019
84036111,2020-04-09,462,41.89027881,-74.26252104,4149, 1.000
84036119,2020-04-09,17004,41.16278376,-73.75741653,190626, 1.070
84037025,2020-04-09,88,35.3877799,-80.55267168,858, 1.000
84037051,2020-04-09,72,35.04762133,-78.82623165,517, 1.091
84037057,2020-04-09,78,35.79115496,-80.21256572,624, 1.068
84037063,2020-04-09,243,36.03638492,-78.87608331,2719, 1.030
84037067,2020-04-09,113,36.12859861,-80.25459052,1086, 1.046
84037071,2020-04-09,68,35.29373559,-81.17477045,579, 1.097
84037077,2020-04-09,83,36.30337451,-78.65184241,470, 1.000
84037081,2020-04-09,125,36.07959451,-79.78824948,1175, 1.025
84037119,2020-04-09,861,35.24469268,-80.8317671,8729, 1.015
84037135,2020-04-09,98,36.06092947,-79.12167935,735, 1.210
84037159,2020-04-09,71,35.64003916,-80.52446628,546, 1.109
84037179,2020-04-09,93,34.98960527,-80.52955873,927, 1.069
84037183,2020-04-09,385,35.78879266,-78.65249174,4035, 1.055
84038017,2020-04-09,83,46.93201724,-97.24447190000001,647, 1.078
84039017,2020-04-09,108,39.44012838,-84.57388716,935, 1.059
84039029,2020-04-09,81,40.769323730000004,-80.78094576,478, 1.141
84039035,2020-04-09,1014,41.424119,-81.65918339,10805, 1.056
84039041,2020-04-09,84,40.27942393,-83.00457058,831, 1.063
84039049,2020-04-09,802,39.96995815,-83.01115755,7039, 1.054
84039061,2020-04-09,473,39.19673558,-84.54502924,3501, 1.082
84039085,2020-04-09,106,41.69710807,-81.23676539,963, 1.071
84039089,2020-04-09,78,40.09136236,-82.48185785,553, 1.219
84039093,2020-04-09,140,41.29553751,-82.15083537,1548, 1.029
84039095,2020-04-09,403,41.62101218,-83.65468618,3181, 1.086
84039099,2020-04-09,334,41.01631101,-80.77287029,3005, 1.095
84039103,2020-04-09,98,41.11770589,-81.899862099999993,1053, 1.043
84039109,2020-04-09,110,40.0543329,-84.22871271,1054, 1.028
84039113,2020-04-09,156,39.75394919,-84.29050975,1030, 1.061
84039133,2020-04-09,116,41.16793482,-81.19735782,892, 1.074
84039151,2020-04-09,120,40.81482476,-81.36437305,1098, 1.053
84039153,2020-04-09,221,41.12464734,-81.53123079,2369, 1.047
84039155,2020-04-09,132,41.31735028,-80.76109643,1065, 1.048
84040027,2020-04-09,231,35.20413532,-97.32519562,1920, 1.090
84040109,2020-04-09,385,35.55140095,-97.40716948,3356, 1.215
84040143,2020-04-09,308,36.11939621,-95.94013939,2476, 1.051
84040147,2020-04-09,54,36.71380786,-95.90514104,423, 1.200
84041005,2020-04-09,109,45.18787398,-122.2179634,1038, 1.124
84041043,2020-04-09,49,44.48899494,-122.53731540000001,774, 1.089
84041047,2020-04-09,235,44.90287942,-122.58151170000001,2536, 1.093
84041051,2020-04-09,302,45.54747959,-122.4169351,2560, 1.171
84041067,2020-04-09,311,45.55972701,-123.0955257,3656, 1.103
84042003,2020-04-09,759,40.46809875,-79.98167747,6952, 1.054
84042007,2020-04-09,129,40.6825484,-80.34921611,996, 1.008
84042011,2020-04-09,616,40.41570541,-75.92457766,3261, 1.481
84042017,2020-04-09,931,40.33682119,-75.10836643,6823, 1.141
84042019,2020-04-09,113,40.91152759,-79.91351055,1070, 1.000
84042025,2020-04-09,83,40.91545395,-75.7068525,512, 1.092
84042029,2020-04-09,425,39.97291773,-75.74768357,3552, 1.139
84042041,2020-04-09,88,40.1625372,-77.26130755,804, 1.048
84042043,2020-04-09,180,40.41377078,-76.77993242,1244, 1.071
84042045,2020-04-09,1222,39.91680171,-75.40243663,8593, 1.182
84042069,2020-04-09,312,41.43564672,-75.60379201,2001, 1.173
84042071,2020-04-09,596,40.03904563,-76.24770128,3737, 1.062
84042075,2020-04-09,187,40.36680311,-76.45651841,1074, 1.107
84042077,2020-04-09,1466,40.6154815,-75.59435245,9102, 1.111
84042079,2020-04-09,1241,41.17823008,-75.98447579,7434, 1.094
84042089,2020-04-09,716,41.05934058,-75.34031025,5668, 1.067
84042091,2020-04-09,1693,40.21053671,-75.36652296,13878, 1.113
84042095,2020-04-09,949,40.75182733,-75.30471829,6620, 1.107
84042101,2020-04-09,5029,40.00338507,-75.1379271,36538, 1.053
84042103,2020-04-09,163,41.33155042,-75.03208106,1211, 1.101
84042107,2020-04-09,149,40.70497338,-76.2150785,981, 1.096
84042125,2020-04-09,63,40.19208869,-80.24582867,625, 1.068
84042129,2020-04-09,190,40.31377979999999,-79.46615476,1560, 1.038
84042133,2020-04-09,250,39.9210089,-76.73040131,1835, 1.073
84044003,2020-04-09,137,41.67106337,-71.57641596,913, 1.000
84044007,2020-04-09,832,41.87064746,-71.57753536,6125, 1.000
84044009,2020-04-09,120,41.45961631,-71.61435303,698, 1.000
84045007,2020-04-09,96,34.51828081,-82.63959517,868, 1.280
84045013,2020-04-09,184,32.39226291,-80.72619758,1796, 1.089
84045015,2020-04-09,61,33.20222596,-79.94654523,495, 1.109
84045019,2020-04-09,313,32.82487866,-79.96512315,3242, 1.026
84045027,2020-04-09,75,33.66610974,-80.21647898,555, 1.103
84045045,2020-04-09,254,34.89502264,-82.37295012,2316, 1.187
84045051,2020-04-09,106,33.9212828,-78.99555293,907, 1.165
84045055,2020-04-09,170,34.33988254,-80.58763164,2242, 1.069
84045063,2020-04-09,161,33.89665987,-81.27146426,1271, 1.238
84045079,2020-04-09,417,34.01791263,-80.90267209,3369, 1.226
84045083,2020-04-09,139,34.92960077,-81.99225984,939, 1.158
84045085,2020-04-09,126,33.91826534,-80.37942316,950, 1.200
84045091,2020-04-09,120,34.97281497,-81.18085944,1051, 1.111
84046099,2020-04-09,274,43.67441641,-96.7910885,1365, 1.202
84047037,2020-04-09,1004,36.17007426,-86.78646056,11032, 1.061
84047065,2020-04-09,98,35.17670231,-85.16652245,988, 1.032
84047093,2020-04-09,157,35.99508821,-83.946354349999993,1369, 1.061
84047125,2020-04-09,79,36.49609412,-87.38550661,565, 1.097
84047141,2020-04-09,82,36.14005459,-85.50646123,630, 1.012
84047147,2020-04-09,70,36.52454807,-86.87346725,683, 1.045
84047149,2020-04-09,203,35.84591405,-86.4107263,1686, 1.052
84047157,2020-04-09,1006,35.1864775,-89.89692423,9141, 1.103
84047165,2020-04-09,389,36.46824103,-86.45917204,3626, 1.035
84047187,2020-04-09,288,35.89099229,-86.89281867,3221, 1.003
84047189,2020-04-09,123,36.15496772,-86.29775884,978, 1.051
84048027,2020-04-09,84,31.03736027,-97.4785025,835, 1.135
84048029,2020-04-09,554,29.44928723,-98.52019748,4487, 1.101
84048039,2020-04-09,184,29.18757369,-95.44563172,1800, 1.064
84048041,2020-04-09,108,30.663644800000004,-96.30205577,1106, 1.000
84048061,2020-04-09,118,26.14524221,-97.48140372,803, 1.093
84048085,2020-04-09,378,33.18820114,-96.57264368,3494, 1.102
84048113,2020-04-09,1432,32.76670599,-96.77796049999999,13698, 1.082
84048121,2020-04-09,426,33.20521901,-97.11691153,3913, 1.164
84048141,2020-04-09,192,31.76980765,-106.23632749999999,1342, 1.255
84048157,2020-04-09,437,29.52704478,-95.77219463,3594, 1.048
84048167,2020-04-09,287,29.40167322,-94.90469073,2258, 1.055
84048201,2020-04-09,3047,29.85864939,-95.39339521,18326, 1.302
84048209,2020-04-09,77,30.05669873,-98.02944344,670, 1.027
84048215,2020-04-09,139,26.39418217,-98.18299696,982, 1.086
84048245,2020-04-09,87,29.8832777,-94.16434171,602, 1.115
84048303,2020-04-09,214,33.61008596,-101.82047890000001,1690, 1.120
84048309,2020-04-09,62,31.55255453,-97.20217694,799, 1.000
84048339,2020-04-09,231,30.30079133,-95.50572772,1986, 1.100
84048355,2020-04-09,69,27.736286,-97.5433285,623, 1.062
84048423,2020-04-09,82,32.37474036,-95.27175679999999,807, 1.038
84048439,2020-04-09,637,32.77143818,-97.29101614,5390, 1.083
84048453,2020-04-09,597,30.33432034,-97.78535620000001,5656, 1.078
84048479,2020-04-09,155,27.7610369,-99.33237355,1079, 1.148
84048491,2020-04-09,97,30.64655664,-97.60048540000001,973, 1.115
84049011,2020-04-09,170,40.99001837,-112.1139997,1781, 1.043
84049035,2020-04-09,858,40.66616532,-111.92160109999999,8521, 1.000
84049043,2020-04-09,273,40.86688146,-110.9535882,3367, 1.000
84049049,2020-04-09,267,40.116672200000004,-111.66576620000001,2033, 1.000
84049051,2020-04-09,82,40.33110236,-111.1691419,936, 1.000
84049057,2020-04-09,77,41.27116049,-111.9145117,800, 1.000
84050007,2020-04-09,336,44.46322849,-73.08359212,3149, 1.091
84051013,2020-04-09,280,38.8767675,-77.10139853,2410, 1.102
84051041,2020-04-09,158,37.37373208,-77.58680140000001,1156, 1.090
84051059,2020-04-09,690,38.83677558,-77.27565836,5423, 1.211
84051087,2020-04-09,319,37.53460572,-77.39326555,2026, 1.096
84051095,2020-04-09,123,37.31156958,-76.76950618,1660, 1.008
84051107,2020-04-09,258,39.08990083,-77.63481877,2028, 1.084
84051153,2020-04-09,299,38.70916224,-77.48713689,2204, 1.137
84051510,2020-04-09,149,38.814003,-77.08183073,953, 1.042
84051550,2020-04-09,101,36.67670048,-76.30545744,692, 1.020
84051700,2020-04-09,64,37.08166899,-76.51754109,538, 1.067
84051710,2020-04-09,84,36.89934014,-76.26420872,639, 1.091
84051760,2020-04-09,126,37.53255773,-77.47966921,992, 1.059
84051810,2020-04-09,219,36.73285734,-76.04566934,1817, 1.058
84053005,2020-04-09,215,46.23946995,-119.51208340000001,1831, 1.201
84053011,2020-04-09,206,45.77568046,-122.48292040000001,2021, 1.084
84053021,2020-04-09,86,46.53351425,-118.9018212,659, 1.147
84053025,2020-04-09,95,47.20753737,-119.4500749,1170, 1.011
84053029,2020-04-09,155,48.14713305,-122.5216407,1907, 1.069
84053033,2020-04-09,3886,47.49137892,-121.8346131,51031, 1.054
84053035,2020-04-09,120,47.63479026,-122.6436061,1355, 1.008
84053053,2020-04-09,838,47.03892768,-122.14059579999999,8556, 1.054
84053057,2020-04-09,172,48.48171488,-121.766131,2255, 1.018
84053061,2020-04-09,1745,48.04615983,-121.7170703,24636, 1.029
84053063,2020-04-09,246,47.62113146,-117.4046494,2685, 1.029
84053067,2020-04-09,77,46.9291895,-122.82906559999999,866, 1.041
84053073,2020-04-09,243,48.82227976,-121.74900179999999,2745, 1.021
84053077,2020-04-09,433,46.45738486,-120.73801259999999,3633, 1.083
84054003,2020-04-09,82,39.46704621,-78.02414609,504, 1.242
84054039,2020-04-09,73,38.33860077,-81.52857054,601, 1.058
84054061,2020-04-09,76,39.63218457,-80.04766838,631, 1.118
84055025,2020-04-09,307,43.06601594,-89.41733797,3969, 1.013
84055059,2020-04-09,135,42.57639354,-88.04051686,1092, 1.063
84055079,2020-04-09,1484,43.00486062,-87.96733172,14931, 1.048
84055089,2020-04-09,71,43.38352225,-87.94625009,800, 1.014
84055101,2020-04-09,84,42.74753117,-88.05941254,606, 1.273
84055131,2020-04-09,63,43.36863664,-88.22974712,758, 1.000
84055133,2020-04-09,184,43.01833055,-88.30431188,2006, 1.108
84070003,2020-04-09,249,39.0997,-94.5786,2360, 1.064
84001017,2020-04-10,168,32.91360079,-85.39072749,1150, 1.113
84001073,2020-04-10,536,33.55554728,-86.89506300000001,6040, 1.057
84001081,2020-04-10,209,32.60154883,-85.35132246,1781, 1.050
84001089,2020-04-10,178,34.76327133,-86.55069633,1932, 1.029
84001097,2020-04-10,358,30.78472347,-88.20842409,1957, 1.159
84001101,2020-04-10,92,32.2206831,-86.20969272,842, 1.045
84001117,2020-04-10,184,33.26879845,-86.66232561,1966, 1.082
84001125,2020-04-10,91,33.28726072,-87.52556818,806, 1.071
84001127,2020-04-10,72,33.80270512,-87.30027177,716, 1.043
84002020,2020-04-10,112,61.14998174,-149.14269860000002,1226, 1.028
84002090,2020-04-10,76,64.80726247,-146.5692662,725, 1.041
84004001,2020-04-10,55,35.39465006,-109.4892383,602, 1.058
84004005,2020-04-10,214,35.83883429,-111.77071780000001,2554, 1.019
84004013,2020-04-10,1741,33.34835867,-112.49181540000001,17340, 1.031
84004017,2020-04-10,287,35.3997715,-110.3218983,3425, 1.003
84004019,2020-04-10,543,32.0971334,-111.7890033,4800, 1.061
84004021,2020-04-10,138,32.90525627,-111.3449483,1481, 1.007
84005023,2020-04-10,69,35.53864922,-92.02640019,1069, 1.000
84005035,2020-04-10,86,35.21247318,-90.30839406,613, 1.162
84005051,2020-04-10,66,34.57692074,-93.14921604,630, 1.082
84005069,2020-04-10,91,34.26767081,-91.92619839,896, 1.011
84005119,2020-04-10,225,34.77054088,-92.31355101,2355, 1.071
84006001,2020-04-10,766,37.64629437,-121.8929271,7684, 1.136
84006013,2020-04-10,511,37.91923498,-121.9289527,5549, 1.056
84006019,2020-04-10,173,36.75733899,-119.6466953,1444, 1.109
84006025,2020-04-10,79,33.0393082,-115.36690420000001,786, 1.053
84006029,2020-04-10,337,35.34329425,-118.72777959999999,2629, 1.112
84006037,2020-04-10,8443,34.30828379,-118.22824109999999,75436, 1.061
84006041,2020-04-10,154,38.07122463,-122.72106310000001,2115, 1.034
84006053,2020-04-10,71,36.21862405,-121.24133970000001,875, 1.029
84006059,2020-04-10,1138,33.70147516,-117.76459979999998,11949, 1.055
84006061,2020-04-10,123,39.06167234,-120.72405690000001,1483, 1.051
84006065,2020-04-10,1350,33.74314981,-115.9933578,10239, 1.055
84006067,2020-04-10,653,38.45106826,-121.34253740000001,6362, 1.126
84006071,2020-04-10,729,34.84060306,-116.1774685,4915, 1.137
84006073,2020-04-10,1628,33.03484597,-116.73653259999999,16288, 1.064
84006075,2020-04-10,797,37.75215114,-122.43856720000001,8890, 1.101
84006077,2020-04-10,253,37.93433732,-121.2730061,2965, 1.068
84006079,2020-04-10,104,35.38822029,-120.4039028,1549, 1.020
84006081,2020-04-10,638,37.422880799999994,-122.32755459999998,8290, 1.008
84006083,2020-04-10,243,34.65329488,-120.0188492,2153, 1.066
84006085,2020-04-10,1442,37.23104908,-121.6970462,19297, 1.045
84006087,2020-04-10,80,37.05580291,-122.0066524,1077, 1.053
84006095,2020-04-10,115,38.26827353,-121.9357113,1168, 1.027
84006097,2020-04-10,142,38.52746429,-122.88625060000001,1609, 1.044
84006099,2020-04-10,103,37.55862499,-120.9970722,915, 1.084
84006107,2020-04-10,203,36.22026558,-118.8020203,1488, 1.208
84006111,2020-04-10,298,34.44465746,-119.09106129999999,2956, 1.088
84006113,2020-04-10,71,38.68278902,-121.90182879999999,605, 1.060
84008001,2020-04-10,475,39.87432092,-104.3362578,4100, 1.139
84008005,2020-04-10,877,39.64977461,-104.33536170000001,7654, 1.148
84008013,2020-04-10,217,40.09313619,-105.3546767,2445, 1.048
84008031,2020-04-10,1031,39.76018276,-104.87256950000001,11148, 1.112
84008035,2020-04-10,270,39.33133796,-104.930001,2956, 1.107
84008037,2020-04-10,394,39.62754308,-106.6933637,5164, 1.053
84008041,2020-04-10,534,38.83240149,-104.5251411,5686, 1.131
84008051,2020-04-10,99,38.66611652,-107.0320729,1550, 1.010
84008059,2020-04-10,660,39.58635604,-105.2517692,6594, 1.082
84008069,2020-04-10,174,40.66671597,-105.4625784,2087, 1.042
84008117,2020-04-10,57,39.63803232,-106.1150762,645, 1.018
84008123,2020-04-10,614,40.55499405,-104.39296209999999,5782, 1.072
84009001,2020-04-10,5180,41.26809896,-73.3881171,43533, 1.061
84009003,2020-04-10,1615,41.80283011,-72.73103891,11196, 1.098
84009005,2020-04-10,346,41.7937534,-73.2451475,2835, 1.098
84009007,2020-04-10,240,41.45949668,-72.53714864,1587, 1.171
84009009,2020-04-10,2383,41.408032500000004,-72.93620426,15866, 1.092
84009011,2020-04-10,156,41.48896435,-72.10430976,884, 1.122
84009013,2020-04-10,152,41.85853803,-72.3308481,1351, 1.048
84010001,2020-04-10,230,39.08646628,-75.56884914,1411, 1.075
84010003,2020-04-10,751,39.57992638,-75.64054974,5929, 1.071
84010005,2020-04-10,336,38.66143781,-75.39031349,2334, 1.143
84011001,2020-04-10,1660,38.90417773,-77.01655992,13709, 1.090
84012001,2020-04-10,167,29.67866525,-82.35928158,1897, 1.113
84012009,2020-04-10,115,28.29409504,-80.73091022,1009, 1.085
84012011,2020-04-10,2645,26.15184651,-80.48725556,26636, 1.078
84012015,2020-04-10,85,26.90131002,-81.92949121,664, 1.076
84012019,2020-04-10,114,29.98319144,-81.85609986,1048, 1.107
84012021,2020-04-10,318,26.11091986,-81.34687065,3257, 1.089
84012031,2020-04-10,609,30.33225875,-81.66976468,5424, 1.034
84012033,2020-04-10,197,30.67652764,-87.372845710000007,1694, 1.071
84012057,2020-04-10,671,27.9276559,-82.32013172,7094, 1.042
84012061,2020-04-10,68,27.69308961,-80.60556721,715, 1.000
84012069,2020-04-10,147,28.76202069,-81.7125123,1375, 1.058
84012071,2020-04-10,547,26.58410348,-81.88399313,4799, 1.103
84012073,2020-04-10,82,30.45955727,-84.27491114,683, 1.108
84012081,2020-04-10,198,27.47196942,-82.31831044,1711, 1.131
84012083,2020-04-10,82,29.21227113,-82.05803627,642, 1.139
84012085,2020-04-10,111,27.0772071,-80.43109784,867, 1.018
84012086,2020-04-10,6119,25.6112362,-80.55170587,52303, 1.065
84012091,2020-04-10,83,30.69143028,-86.59267105,912, 1.038
84012095,2020-04-10,895,28.51367621,-81.31799498,8650, 1.044
84012097,2020-04-10,300,28.06312234,-81.14882926,2913, 1.017
84012099,2020-04-10,1388,26.64676272,-80.46536002,12693, 1.102
84012101,2020-04-10,141,28.30810945,-82.40227529,1274, 1.102
84012103,2020-04-10,428,27.93130349,-82.72239666,4347, 1.036
84012105,2020-04-10,237,27.95027105,-81.69732947,1952, 1.118
84012109,2020-04-10,163,29.90096506,-81.43589967,1771, 1.006
84012111,2020-04-10,144,27.37763908,-80.47106649,1088, 1.091
84012113,2020-04-10,103,30.693414500000003,-87.02458128,778, 1.451
84012115,2020-04-10,208,27.18546175,-82.33174248,1924, 1.095
84012117,2020-04-10,235,28.7158582,-81.24060348,2413, 1.031
84012119,2020-04-10,106,28.70181754,-82.0794267,1063, 1.082
84012127,2020-04-10,187,29.05858895,-81.18263252,1879, 1.045
84013015,2020-04-10,207,34.23732119,-84.83887523,2863, 1.056
84013045,2020-04-10,197,33.58138199,-85.07976677,2165, 1.077
84013051,2020-04-10,136,32.00043026,-81.12489526,1017, 1.038
84013057,2020-04-10,170,34.24393976,-84.47431861,1786, 1.069
84013059,2020-04-10,81,33.95436462,-83.37124007,988, 1.000
84013063,2020-04-10,310,33.54187245,-84.35594188,2817, 1.044
84013067,2020-04-10,662,33.94243204,-84.5761255,6625, 1.052
84013077,2020-04-10,90,33.35334302,-84.76129976,880, 1.071
84013089,2020-04-10,795,33.76944049,-84.22396017,7668, 1.071
84013095,2020-04-10,1062,31.53328528,-84.21722377,9572, 1.041
84013097,2020-04-10,142,33.70291126,-84.77026156,1206, 1.118
