UID,lat,lon,FIPS
84037191,35.36438125,-78.00027268,37191
84037193,36.2084135,-81.16232895,37193
84037195,35.70625477,-77.917978,37195
84037197,36.16222629,-80.66239436,37197
84037199,35.90079156,-82.31237181,37199
84038001,46.09686891,-102.5285397,38001
84038003,46.93579637,-98.06605978,38003
84038005,48.0683985,-99.35916363,38005
84038007,47.02366884,-103.3762965,38007
84038009,48.79106111,-100.8378166,38009
84038011,46.11285362,-103.5203343,38011
84038013,48.79094471,-102.5182117,38013
84038015,46.97847375,-100.4645214,38015
84038017,46.93201724,-97.2444719,38017
84038019,48.77286211,-98.46685243,38019
84038021,46.11017712,-98.5049008,38021
84038023,48.8149387,-103.4873611,38023
84038025,47.35423935,-102.6160468,38025
84038027,47.71701474,-98.90432337,38027
84038029,46.28398398,-100.2389766,38029
84038031,47.4571084,-98.88279923,38031
84038033,46.94022281,-103.8465421,38033
84038035,47.92093639,-97.45450447,38035
84038037,46.35821257,-101.6390013,38037
84038039,47.45785838,-98.23850925,38039
84038041,46.43375068,-102.4632417,38041
84038043,46.97830064,-99.77507857,38043
84038045,46.45681054,-98.53542355,38045
84038047,46.45729487,-99.47719806,38047
84038049,48.23104458,-100.6324822,38049
84038051,46.11182017,-99.44145858,38051
84038053,47.7413337,-103.395905,38053
84038055,47.60766714,-101.3182418,38055
84038057,47.31213126,-101.8318399,38057
84038059,46.71681782,-101.2822377,38059
84038061,48.20197971,-102.3555315,38061
84038063,47.9226426,-98.19038437,38063
84038065,47.11530482,-101.3406158,38065
84038067,48.76623521,-97.5523809,38067
84038069,48.24977025,-99.96407787,38069
84038071,48.26886249,-98.72223879,38071
84038073,46.45621782,-97.65742504,38073
84038075,48.71982533,-101.6603912,38075
84038077,46.26440649,-96.94852979,38077
84038079,48.77245354,-99.84097493,38079
84038081,46.10830372,-97.63217159,38081
84038083,47.57700669,-100.3426391,38083
84038085,46.11323337,-101.0440149,38085
84038087,46.44737738,-103.4601547,38087
84038089,46.80851182,-102.6576326,38089
84038091,47.45611548,-97.72728747,38091
84038093,46.97962541,-98.95637318,38093
84038095,48.68565745,-99.24564265,38095
84038097,47.45367788,-97.16323288,38097
84038099,48.36876964,-97.72574783,38099
84038101,48.22390169,-101.5436763,38101
84038103,47.58614526,-99.65904998,38103
84038105,48.34522353,-103.4793387,38105
84039001,38.84541072,-83.4718964,39001
84039003,40.77285242,-84.10802343,39003
84039005,40.84772277,-82.27280781,39005
84039007,41.70860332,-80.74830218,39007
84039009,39.33425634,-82.04278644,39009
84039011,40.55998859,-84.2242143,39011
84039013,40.01625942,-80.9924051,39013
84039015,38.93416837,-83.86788395,39015
84039017,39.44012838,-84.57388716,39017
84039019,40.5789686,-81.09178213,39019
84039021,40.13923427,-83.76875242,39021
84039023,39.91592258,-83.78498252,39023
84039025,39.04847534,-84.15375786,39025
84039027,39.41485808,-83.80852286,39027
84039029,40.769323730000004,-80.78094576,39029
84039031,40.30096166,-81.91729018,39031
84039033,40.85065156,-82.91989099,39033
84039035,41.424119,-81.65918339,39035
84039037,40.13412966,-84.6194517,39037
84039039,41.32398837,-84.49076944,39039
84039041,40.27942393,-83.00457058,39041
84039043,41.36796058,-82.62904521,39043
84039045,39.75107189,-82.63088163,39045
84039047,39.56021306,-83.4562016,39047
84039049,39.96995815,-83.01115755,39049
84039051,41.60213491,-84.12571393,39051
84039053,38.82708533,-82.31647569,39053
84039055,41.49952319,-81.17935342,39055
84039057,39.69116283,-83.89032084,39057
84039059,40.05026529,-81.49248905,39059
84039061,39.19673558,-84.54502924,39061
84039063,41.00250487,-83.66838948,39063
84039065,40.66015414,-83.65929931,39065
84039067,40.29380509,-81.09068544,39067
84039069,41.3339642,-84.06830637,39069
84039071,39.1839264,-83.60331456,39071
84039073,39.49537927,-82.47991446,39073
84039075,40.56163713,-81.92635677,39075
84039077,41.14651175,-82.59867951,39077
84039079,39.01914254,-82.6181856,39079
84039081,40.38614126,-80.76259514,39081
84039083,40.39830217,-82.42027563,39083
84039085,41.69710807,-81.23676539,39085
84039087,38.59743452,-82.53466552,39087
84039089,40.09136236,-82.48185785,39089
84039091,40.38996525,-83.76784341,39091
84039093,41.29553751,-82.15083537,39093
84039095,41.62101218,-83.65468618,39095
84039097,39.89381073,-83.40178317,39097
84039099,41.01631101,-80.77287029,39099
84039101,40.58610662,-83.15736305,39101
84039103,41.11770589,-81.899862100000007,39103
84039105,39.09224872,-82.0305041,39105
84039107,40.54043046,-84.62912742,39107
84039109,40.0543329,-84.22871271,39109
84039111,39.72984936,-81.08464734,39111
84039113,39.75394919,-84.29050975,39113
84039115,39.62081738,-81.85308173,39115
84039117,40.5236356,-82.7892599,39117
84039119,39.96575964,-81.94363275,39119
84039121,39.76818851,-81.45937183,39121
84039123,41.53781826,-83.0940185,39123
84039125,41.11676341,-84.5801017,39125
84039127,39.73508655,-82.23804971,39127
84039129,39.64170392,-83.0243386,39129
84039131,39.07634001,-83.06769584,39131
84039133,41.16793482,-81.19735782,39133
84039135,39.7420247,-84.64787018,39135
84039137,41.02094889,-84.1336111,39137
84039139,40.77180308,-82.5379961,39139
84039141,39.33705391,-83.06000914,39141
84039143,41.35624126,-83.137872,39143
84039145,38.80270163,-82.98907345,39145
84039147,41.12351311,-83.12783209,39147
84039149,40.33163494,-84.20258189,39149
84039151,40.81482476,-81.36437305,39151
84039153,41.12464734,-81.53123079,39153
84039155,41.31735028,-80.76109643,39155
84039157,40.44214695,-81.47226262,39157
84039159,40.30016061,-83.37239023,39159
84039161,40.8554138,-84.591117,39161
84039163,39.25208988,-82.4831444,39163
84039165,39.42581994,-84.16557457,39165
84039167,39.45690571,-81.49121382,39167
84039169,40.82925852,-81.88844833,39169
84039171,41.56052014,-84.58429552,39171
84039173,41.36224827,-83.62285108,39173
84039175,40.84339621,-83.30734173,39175
84040001,35.88494195,-94.65859267,40001
84040003,36.73090616,-98.32408495,40003
84040005,34.37366573,-96.03802487,40005
84040007,36.7496847,-100.4758872,40007
84040009,35.26862449,-99.68128023,40009
84040011,35.87518314,-98.43307003,40011
84040013,33.96472458,-96.25903472,40013
84040015,35.17364557,-98.37534464,40015
84040017,35.5426055,-97.98465569,40017
84040019,34.25103751,-97.28552485,40019
84040021,35.90692775,-94.99980896,40021
84040023,34.02807439,-95.54771129,40023
84040025,36.74817177,-102.5173885,40025
84040027,35.20413532,-97.32519562,40027
84040029,34.58840127,-96.29798747,40029
84040031,34.65973764,-98.47195055,40031
84040033,34.28845626,-98.37053567,40033
84040035,36.76268118,-95.20916602,40035
84040037,35.90230551,-96.37086028,40037
84040039,35.63853802,-99.00170785,40039
84040041,36.40823634,-94.80325046,40041
84040043,35.98772922,-99.00730714,40043
84040045,36.2180194,-99.75324573,40045
84040047,36.3791334,-97.78265517,40047
84040049,34.70418038,-97.30811132,40049
84040051,35.0167709,-97.88339847,40051
84040053,36.796297,-97.78638765,40053
84040055,34.93535801,-99.5605612,40055
84040057,34.7440135,-99.84741652,40057
84040059,36.78836519,-99.6679804,40059
84040061,35.222576,-95.11513306,40061
84040063,35.04912569,-96.24921145,40063
84040065,34.58781741,-99.41138784,40065
84040067,34.11130184,-97.83182974,40067
84040069,34.31440473,-96.66011537,40069
84040071,36.81799745,-97.14421435,40071
84040073,35.94530008,-97.94193268,40073
84040075,34.91671958,-98.97720696,40075
84040077,34.87844729,-95.25215049,40077
84040079,34.89851864,-94.70392124,40079
84040081,35.70270942,-96.8812462,40081
84040083,35.91899576,-97.44352845,40083
84040085,33.95273467,-97.23906784,40085
84040087,35.01123903,-97.44572302,40087
84040089,34.11664328,-94.77222373,40089
84040091,35.37235506,-95.66599306,40091
84040093,36.31149996,-98.53467076,40093
84040095,34.02311222,-96.76855464,40095
84040097,36.30179091,-95.23175116,40097
84040099,34.48116015,-97.06826283,40099
84040101,35.61318461,-95.37802952,40101
84040103,36.38953329,-97.22928674,40103
84040105,36.79843529,-95.61902331,40105
84040107,35.46485198,-96.32639984,40107
84040109,35.55140095,-97.40716948,40109
84040111,35.64661916,-95.96432828,40111
84040113,36.62888819,-96.39635704,40113
84040115,36.83532655,-94.81011909,40115
84040117,36.31743373,-96.7033176,40117
84040119,36.07695283,-96.97584944,40119
84040121,34.92065823,-95.7513432,40121
84040123,34.72959848,-96.68337199,40123
84040125,35.20614018,-96.94923008,40125
84040127,34.41635232,-95.37603505,40127
84040129,35.68711719,-99.69666167,40129
84040131,36.37004357,-95.60406759,40131
84040133,35.16478725,-96.61686741,40133
84040135,35.49447108,-94.75463785,40135
84040137,34.48556989,-97.85141892,40137
84040139,36.74777635,-101.4889765,40139
84040141,34.37288446,-98.92426619,40141
84040143,36.11939621,-95.94013939,40143
84040145,35.96024096,-95.51911308,40145
84040147,36.71380786,-95.90514104,40147
84040149,35.29071824,-98.99180434,40149
84040151,36.76705782,-98.86573064,40151
84040153,36.42316318,-99.26283045,40153
84041001,44.70915557,-117.6749883,41001
84041003,44.49167306,-123.4316987,41003
84041005,45.18787398,-122.2179634,41005
84041007,45.99712889,-123.660711,41007
84041009,45.94464254,-123.0890898,41009
84041011,43.17406868,-124.0594514,41011
84041013,44.14230227,-120.356297,41013
84041015,42.45911325,-124.157282,41015
84041017,43.91570171,-121.2289121,41017
84041019,43.27941273,-123.167291,41019
84041021,45.37160076,-120.2048869,41021
84041023,44.49024544,-119.0068631,41023
84041025,43.06422669,-118.9666306,41025
84041027,45.51872811,-121.6552036,41027
84041029,42.43201126,-122.7289309,41029
84041031,44.62806839,-121.17832,41031
84041033,42.3665549,-123.5561938,41033
84041035,42.68762984,-121.6496461,41035
84041037,42.79246693,-120.3850163,41037
84041039,43.93727035,-122.847753,41039
84041041,44.64252874,-123.869912,41041
84041043,44.48899494,-122.5373154,41043
84041045,43.1937027,-117.6227395,41045
84041047,44.90287942,-122.5815117,41047
84041049,45.41846568,-119.584546,41049
84041051,45.54747959,-122.4169351,41051
84041053,44.90322804,-123.4128888,41053
84041055,45.41501554,-120.6827834,41055
84041057,45.46248721,-123.712066,41057
84041059,45.59073056,-118.7353826,41059
84041061,45.30915495,-118.0068979,41061
84041063,45.57894064,-117.183538,41063
84041065,45.16292781,-121.1670954,41065
84041067,45.55972701,-123.0955257,41067
84041069,44.72698162,-120.0281427,41069
84041071,45.23330449,-123.3086963,41071
84042001,39.87140411,-77.21610347,42001
84042003,40.46809875,-79.98167747,42003
84042005,40.81665618,-79.46290811,42005
84042007,40.6825484,-80.34921611,42007
84042009,40.00522157,-78.48998442,42009
84042011,40.41570541,-75.92457766,42011
84042013,40.47961444,-78.34917412,42013
84042015,41.78869215,-76.51570822,42015
84042017,40.33682119,-75.10836643,42017
84042019,40.91152759,-79.91351055,42019
84042021,40.49527404,-78.71377428,42021
84042023,41.43625568,-78.20376845,42023
84042025,40.91545395,-75.7068525,42025
84042027,40.92058903,-77.82200624,42027
84042029,39.97291773,-75.74768357,42029
84042031,41.19265812,-79.42413524,42031
84042033,41.00110782,-78.47592663,42033
84042035,41.23255967,-77.63785995,42035
84042037,41.04821986,-76.40565017,42037
84042039,41.68447709,-80.10760592,42039
84042041,40.1625372,-77.26130755,42041
84042043,40.41377078,-76.77993242,42043
84042045,39.91680171,-75.40243663,42045
84042047,41.42822061,-78.64524744,42047
84042049,41.99253829,-80.03301954,42049
84042051,39.92041012,-79.64291195,42051
84042053,41.51095103,-79.23229292,42053
84042055,39.92956518,-77.72157791,42055
84042057,39.92913544,-78.11163677,42057
84042059,39.85746531,-80.22357106,42059
84042061,40.42162652,-77.97673273,42061
84042063,40.65241041,-79.08963285,42063
84042065,41.12913106,-78.9986361,42065
84042067,40.53358749,-77.3997513,42067
84042069,41.43564672,-75.60379201,42069
84042071,40.03904563,-76.24770128,42071
84042073,40.99206278,-80.33393706,42073
84042075,40.36680311,-76.45651841,42075
84042077,40.6154815,-75.59435245,42077
84042079,41.17823008,-75.98447579,42079
84042081,41.34310539,-77.06629984,42081
84042083,41.80938602,-78.56478358,42083
84042085,41.30248872,-80.25816981,42085
84042087,40.61116939,-77.61070738,42087
84042089,41.05934058,-75.34031025,42089
84042091,40.21053671,-75.36652296,42091
84042093,41.03023987,-76.66345939,42093
84042095,40.75182733,-75.30471829,42095
84042097,40.84785433,-76.70798222,42097
84042099,40.40206612,-77.26297447,42099
84042101,40.00338507,-75.1379271,42101
84042103,41.33155042,-75.03208106,42103
84042105,41.74471626,-77.89559864,42105
84042107,40.70497338,-76.2150785,42107
84042109,40.77129231,-77.06840691,42109
84042111,39.97172723,-79.02699593,42111
84042113,41.44634738,-76.51246591,42113
84042115,41.82147784,-75.80071959,42115
84042117,41.77255149,-77.25433032,42117
84042119,40.96188846,-77.05996014,42119
84042121,41.40323442,-79.75845449,42121
84042123,41.81304978,-79.26969577,42123
84042125,40.19208869,-80.24582867,42125
84042127,41.64938475,-75.29956506,42127
84042129,40.3137798,-79.46615476,42129
84042131,41.51955538,-76.01074915,42131
84042133,39.9210089,-76.73040131,42133
84044001,41.71018079,-71.28652315,44001
84044003,41.67106337,-71.57641596,44003
84044005,41.5642026,-71.26569799,44005
84044007,41.87064746,-71.57753536,44007
84044009,41.45961631,-71.61435303,44009
84045001,34.22333378,-82.46170658,45001
84045003,33.54338026,-81.63645384,45003
84045005,32.98837386,-81.35321066,45005
84045007,34.51828081,-82.63959517,45007
84045009,33.21927586,-81.05659969,45009
84045011,33.26679302,-81.43584352,45011
84045013,32.39226291,-80.72619758,45013
84045015,33.20222596,-79.94654523,45015
84045017,33.66926881,-80.77722168,45017
84045019,32.82487866,-79.96512315,45019
84045021,35.05122251,-81.61828622,45021
84045023,34.69249168,-81.1583216,45023
84045025,34.64137396,-80.1564014,45025
84045027,33.66610974,-80.21647898,45027
84045029,32.87582989,-80.67641292,45029
84045031,34.33358335,-79.96027485,45031
84045033,34.39007791,-79.37741872,45033
84045035,33.0794369,-80.40502652,45035
84045037,33.77221995,-81.96231108,45037
84045039,34.39287073,-81.1195624,45039
84045041,34.02361754,-79.70189312,45041
84045043,33.43443342,-79.33202141,45043
84045045,34.89502264,-82.37295012,45045
84045047,34.15272415,-82.12715789,45047
84045049,32.77419582,-81.13845571,45049
84045051,33.9212828,-78.99555293,45051
84045053,32.43171982,-81.02487495,45053
84045055,34.33988254,-80.58763164,45055
84045057,34.68270843,-80.70513032,45057
84045059,34.48244419,-82.00490796,45059
84045061,34.16393091,-80.25690731,45061
84045063,33.89665987,-81.27146426,45063
84045065,33.90161443,-82.30794338,45065
84045067,34.07859748,-79.36400756,45067
84045069,34.59905577,-79.67561152,45069
84045071,34.28629098,-81.59935761,45071
84045073,34.75225169,-83.06742317,45073
84045075,33.4391073,-80.79886287,45075
84045077,34.88807695,-82.72791551,45077
84045079,34.01791263,-80.90267209,45079
84045081,34.00795823,-81.72713237,45081
84045083,34.92960077,-81.99225984,45083
84045085,33.91826534,-80.37942316,45085
84045087,34.68835752,-81.61730349,45087
84045089,33.62190129,-79.72767442,45089
84045091,34.97281497,-81.18085944,45091
84046003,43.71757685,-98.56050467,46003
84046005,44.41464384,-98.27858469,46005
84046007,43.19486375,-101.6665572,46007
84046009,42.98914167,-97.88592746,46009
84046011,44.36974375,-96.79079945,46011
84046013,45.58994323,-98.35165355,46013
84046015,43.71756379,-99.08118954,46015
84046017,44.07657829,-99.20814467,46017
84046019,44.90608745,-103.5079318,46019
84046021,45.77074915,-100.0510181,46021
84046023,43.20660134,-98.58856175,46023
84046025,44.85834507,-97.72925109,46025
84046027,42.91296147,-96.97656917,46027
84046029,44.97788119,-97.18827677,46029
84046031,45.70889983,-101.1970473,46031
84046033,43.67741105,-103.4534521,46033
84046035,43.67490933,-98.14458906,46035
84046037,45.367281,-97.60737498,46037
84046039,44.75994309,-96.66943645,46039
84046041,45.15639647,-100.8709139,46041
84046043,43.38520741,-98.36978007,46043
84046045,45.41846445,-99.21545423,46045
84046047,43.23929297,-103.5275691,46047
84046049,45.07082625,-99.14535601,46049
84046051,45.1723937,-96.77002276,46051
84046053,43.19419064,-99.18883902,46053
84046055,44.29299053,-101.539099,46055
84046057,44.67385954,-97.18829593,46057
84046059,44.54708407,-99.00386459,46059
84046061,43.6746384,-97.78715148,46061
84046063,45.58015551,-103.4958629,46063
84046065,44.39091534,-99.99661148,46065
84046067,43.33449012,-97.75536441,46067
84046069,44.54747703,-99.48572582,46069
84046071,43.69318385,-101.6255063,46071
84046073,44.06637798,-98.62965972,46073
84046075,43.96278565,-100.6940008,46075
84046077,44.36956169,-97.4913945,46077
84046079,44.02193107,-97.12926365,46079
84046081,44.35919441,-103.7929428,46081
84046083,43.27841182,-96.7203905,46083
84046085,43.89522709,-99.85201878,46085
84046087,43.6742571,-97.36863144,46087
84046089,45.76626028,-99.22118798,46089
84046091,45.75870838,-97.59855639,46091
84046093,44.56676791,-102.7162741,46093
84046095,43.58078848,-100.7563186,46095
84046097,44.02197882,-97.60992207,46097
84046099,43.67441641,-96.7910885,46099
84046101,44.02266214,-96.67081159,46101
84046102,43.33749164,-102.5555498,46102
84046103,44.0025835,-102.8240777,46103
84046105,45.49049506,-102.4755586,46105
84046107,45.06583079,-99.95498503,46107
84046109,45.62975048,-96.94672673,46109
84046111,44.02351092,-98.0909816,46111
84046115,44.93837606,-98.34626602,46115
84046117,44.41381872,-100.7349153,46117
84046119,44.71571812,-100.1278092,46119
84046121,43.19338568,-100.7195503,46121
84046123,43.34459388,-99.8854891,46123
84046125,43.3109081,-97.14865776,46125
84046127,42.83112163,-96.6557828,46127
84046129,45.43019636,-100.0307514,46129
84046135,43.00924485,-97.39467635,46135
84046137,44.97881876,-101.6654622,46137
84047001,36.12684348,-84.19965764,47001
84047003,35.51123746,-86.45549096,47003
84047005,36.07110411,-88.06849355,47005
84047007,35.59942968,-85.20611967,47007
84047009,35.68938198,-83.92847788,47009
84047011,35.15739424,-84.857186,47011
84047013,36.40355516,-84.1510856,47013
84047015,35.80990797,-86.05738983,47015
84047017,35.97366108,-88.45189331,47017
84047019,36.28969086,-82.12588974,47019
84047021,36.26136216,-87.08903581,47021
84047023,35.42527478,-88.6095842,47023
84047025,36.48319149,-83.65947309,47025
84047027,36.55151008,-85.53930419,47027
84047029,35.9278914,-83.11828725,47029
84047031,35.49090731,-86.07311784,47031
84047033,35.81830662,-89.14916269,47033
84047035,35.95271721,-84.99840585,47035
84047037,36.17007426,-86.78646056,47037
84047039,35.60048904,-88.11043779,47039
84047041,35.97616272,-85.83689361,47041
84047043,36.14669837,-87.35891709,47043
84047045,36.05931946,-89.41542855,47045
84047047,35.19615831,-89.41399032,47047
84047049,36.38128818,-84.92870012,47049
84047051,35.15634626,-86.09201039,47051
84047053,35.99438059,-88.93358327,47053
84047055,35.20222469,-87.03992678,47055
84047057,36.27469206,-83.51254721,47057
84047059,36.17470125,-82.84691273,47059
84047061,35.38433717,-85.72142731,47061
84047063,36.21990035,-83.26586179,47063
84047065,35.17670231,-85.16652245,47065
84047067,36.52692871,-83.22375847,47067
84047069,35.20772017,-88.99161161,47069
84047071,35.19732531,-88.18593755,47071
84047073,36.44355426,-82.94885298,47073
84047075,35.58332824,-89.28536625,47075
84047077,35.65581134,-88.38600175,47077
84047079,36.33160906,-88.30121797,47079
84047081,35.80609681,-87.47643507,47081
84047083,36.28872054,-87.71878828,47083
84047085,36.03958805,-87.77992872,47085
84047087,36.36380466,-85.67239905,47087
84047089,36.04818632,-83.45148924,47089
84047091,36.4552395,-81.84886538,47091
84047093,35.99508821,-83.946354349999993,47093
84047095,36.3418017,-89.48921915,47095
84047097,35.75893438,-89.6301591,47097
84047099,35.21675201,-87.39787695,47099
84047101,35.52853208,-87.49022694,47101
84047103,35.13738622,-86.58910106,47103
84047105,35.73939663,-84.31145275,47105
84047107,35.42812616,-84.61520715,47107
84047109,35.17468549,-88.5647812,47109
84047111,36.53157855,-86.00778595,47111
84047113,35.61181957,-88.84076036,47113
84047115,35.12997174,-85.62265895,47115
84047117,35.45798777,-86.76420988,47117
84047119,35.6187413,-87.07462444,47119
84047121,35.51558739,-84.81482914,47121
84047123,35.44550387,-84.24902965,47123
84047125,36.49609412,-87.38550661,47125
84047127,35.27724699,-86.36230578,47127
84047129,36.13248031,-84.64880098,47129
84047131,36.35732446,-89.14921589,47131
84047133,36.34117832,-85.28989535,47133
84047135,35.63708728,-87.86139634,47135
84047137,36.55606529,-85.077633,47137
84047139,35.12245443,-84.52075859,47139
84047141,36.14005459,-85.50646123,47141
84047143,35.60536161,-84.93076643,47143
84047145,35.84923189,-84.52458689,47145
84047147,36.52454807,-86.87346725,47147
84047149,35.84591405,-86.4107263,47149
84047151,36.42325673,-84.50360494,47151
84047153,35.36979721,-85.41022136,47153
84047155,35.78077323,-83.52244332,47155
84047157,35.1864775,-89.89692423,47157
84047159,36.25359775,-85.95411046,47159
84047161,36.50235092,-87.83920548,47161
84047163,36.51240691,-82.30412917,47163
84047165,36.46824103,-86.45917204,47165
84047167,35.501942,-89.73694895,47167
84047169,36.390262130000004,-86.16087954,47169
84047171,36.10890856,-82.43709629,47171
84047173,36.28590426,-83.83651902,47173
84047175,35.69864497,-85.45221699,47175
84047177,35.6728299,-85.77969117,47177
84047179,36.29472368,-82.4945472,47179
84047181,35.23868267,-87.78644456,47181
84047183,36.29896232,-88.71990865,47183
84047185,35.92929884,-85.45591799,47185
84047187,35.89099229,-86.89281867,47187
84047189,36.15496772,-86.29775884,47189
84048001,31.81534745,-95.65354823,48001
84048003,32.30468633,-102.63765480000001,48003
84048005,31.25457347,-94.60901487,48005
84048007,28.10556197,-96.9995047,48007
84048009,33.61569967,-98.68754589,48009
84048011,34.96507426,-101.3574874,48011
84048013,28.89333001,-98.52730485,48013
84048015,29.88548725,-96.27736949,48015
84048017,34.06854817,-102.8299707,48017
84048019,29.74619598,-99.24598147,48019
84048021,30.10370699,-97.31206354,48021
84048023,33.61640794,-99.21352901,48023
84048025,28.41761668,-97.74215593,48025
84048027,31.03736027,-97.4785025,48027
84048029,29.44928723,-98.52019748,48029
84048031,30.26640707,-98.3999852,48031
84048033,32.74363984,-101.4316509,48033
84048035,31.89978581,-97.63613524,48035
84048037,33.44626922,-94.41834132,48037
84048039,29.18757369,-95.44563172,48039
84048041,30.6636448,-96.30205577,48041
84048043,29.81008251,-103.2520326,48043
84048045,34.53026962,-101.2084947,48045
84048047,27.03103197,-98.21808402,48047
84048049,31.77430356,-98.99907113,48049
84048051,30.49273808,-96.62158484,48051
84048053,30.78801353,-98.181887,48053
84048055,29.83668859,-97.61814775,48055
84048057,28.47048236,-96.61633945,48057
84048059,32.29760619,-99.37326312,48059
84048061,26.14524221,-97.48140372,48061
84048063,32.97195142,-94.97790104,48063
84048065,35.40365929,-101.3542669,48065
84048067,33.07499881,-94.34646905,48067
84048069,34.53016752,-102.2617243,48069
84048071,29.70972016,-94.67154501,48071
84048073,31.837258,-95.16559897,48073
84048075,34.5293041,-100.2077916,48075
84048077,33.78686685,-98.20771198,48077
84048079,33.60425307,-102.8284499,48079
84048081,31.88911733,-100.5297533,48081
84048083,31.76736834,-99.45240766,48083
84048085,33.18820114,-96.57264368,48085
84048087,34.96489496,-100.2700111,48087
84048089,29.622098,-96.5273805,48089
84048091,29.80811278,-98.27647225,48091
84048093,31.94854689,-98.55876441,48093
84048095,31.32635934,-99.86473038,48095
84048097,33.63979567,-97.21240912,48097
84048099,31.39078397,-97.79936155,48099
84048101,34.07783319,-100.2785062,48101
84048103,31.43052248,-102.5143314,48103
84048105,30.72367027,-101.4134238,48105
84048107,33.61431553,-101.3000364,48107
84048109,31.44506775,-104.5185739,48109
84048111,36.27787176,-102.6020725,48111
84048113,32.76670599,-96.7779605,48113
84048115,32.74255572,-101.9477242,48115
84048117,34.96522957,-102.6054267,48117
84048119,33.38570922,-95.66921122,48119
84048121,33.20521901,-97.11691153,48121
84048123,29.08101855,-97.3568117,48123
84048125,33.61616822,-100.7788855,48125
84048127,28.42270064,-99.75645095,48127
84048129,34.96517499,-100.8140093,48129
84048131,27.68184592,-98.50864568,48131
84048133,32.32743996,-98.83243566,48133
84048135,31.86898877,-102.5429428,48135
84048137,29.98202582,-100.304252,48137
84048139,32.34894117,-96.79371841,48139
84048141,31.76980765,-106.2363275,48141
84048143,32.23602653,-98.21773417,48143
84048145,31.25350609,-96.93630086,48145
84048147,33.59564294,-96.10751083,48147
84048149,29.87788372,-96.92076062,48149
84048151,32.74281316,-100.4019302,48151
84048153,34.07227468,-101.3031546,48153
84048155,33.97308618,-99.7767797,48155
84048157,29.52704478,-95.77219463,48157
84048159,33.17653242,-95.21917243,48159
84048161,31.70422788,-96.15072516,48161
84048163,28.86751206,-99.10804207,48163
84048165,32.74055318,-102.6353295,48165
84048167,29.40167322,-94.90469073,48167
84048169,33.17969345,-101.2984114,48169
84048171,30.31824095,-98.94676915,48171
84048173,31.86942909,-101.5207776,48173
84048175,28.65696592,-97.42760647,48175
84048177,29.45634206,-97.49424032,48177
84048179,35.40081878,-100.8129222,48179
84048181,33.62744998,-96.67753461,48181
84048183,32.47940482,-94.81591935,48183
84048185,30.54579585,-95.98902499,48185
84048187,29.58165339,-97.94786822,48187
84048189,34.07044901,-101.8268114,48189
84048191,34.5307555,-100.6813852,48191
84048193,31.70470573,-98.11083887,48193
84048195,36.27743284,-101.3545796,48195
84048197,34.28944521,-99.74632408,48197
84048199,30.33364686,-94.38931817,48199
84048201,29.85864939,-95.39339521,48201
84048203,32.54935988,-94.36934071,48203
84048205,35.84008013,-102.6029022,48205
84048207,33.17823584,-99.73037358,48207
84048209,30.05669873,-98.02944344,48209
84048211,35.83764858,-100.2703577,48211
84048213,32.21128872,-95.85846587,48213
84048215,26.39418217,-98.18299696,48215
84048217,31.99045053,-97.13423143,48217
84048219,33.60771256,-102.3431676,48219
84048221,32.42990927,-97.83242024,48221
84048223,33.14875072,-95.56351139,48223
84048225,31.31925973,-95.42226208,48225
84048227,32.30621324,-101.4356444,48227
84048229,31.45628381,-105.388178,48229
84048231,33.12351514,-96.08551032,48231
84048233,35.84006574,-101.3546643,48233
84048235,31.30375559,-100.982439,48235
84048237,33.23377248,-98.17283469,48237
84048239,28.95472367,-96.57749563,48239
84048241,30.74685667,-94.02667579,48241
84048243,30.71490589,-104.1399973,48243
84048245,29.8832777,-94.16434171,48245
84048247,27.04453923,-98.6968187,48247
84048249,27.73103938,-98.0904705,48249
84048251,32.37877812,-97.36615819,48251
84048253,32.73997145,-99.87861576,48253
84048255,28.90705334,-97.85960149,48255
84048257,32.5991417,-96.28734728,48257
84048259,29.94414155,-98.7113588,48259
84048261,26.92601662,-97.66413984,48261
84048263,33.18104136,-100.7780939,48263
84048265,30.06040006,-99.34930144,48265
84048267,30.48678918,-99.74856473,48267
84048269,33.61643847,-100.2558057,48269
84048271,29.34967888,-100.4186638,48271
84048273,27.42435506,-97.69894948,48273
84048275,33.60519951,-99.7422906,48275
84048277,33.66981763,-95.57404777,48277
84048279,34.06859623,-102.3516289,48279
84048281,31.19531316,-98.24206613,48281
84048283,28.34453111,-99.09908775,48283
84048285,29.38508402,-96.93186692,48285
84048287,30.31120597,-96.97045773,48287
84048289,31.29872538,-95.9936328,48289
84048291,30.15152688,-94.81205615,48291
84048293,31.5454767,-96.58095444,48293
84048295,36.27783108,-100.2733151,48295
84048297,28.35101362,-98.1246786,48297
84048299,30.70645047,-98.68475262,48299
84048301,31.84947612,-103.5818571,48301
84048303,33.61008596,-101.8204789,48303
84048305,33.17657705,-101.8162849,48305
84048307,31.1925468,-99.34682807,48307
84048309,31.55255453,-97.20217694,48309
84048311,28.35251708,-98.56769164,48311
84048313,30.96694679,-95.93003775,48313
84048315,32.79868409,-94.3566123,48315
84048317,32.30600051,-101.9513518,48317
84048319,30.71780434,-99.22629416,48319
84048321,28.81955746,-96.01230294,48321
84048323,28.7429195,-100.3157686,48323
