"","UID","lat","lon","FIPS"
"1826",84031029,40.5237198,-101.6978026,31029
"1827",84031031,42.54502621,-101.1244332,31031
"1828",84031033,41.21999357,-102.9941693,31033
"1829",84031035,40.52439441,-98.05126296,31035
"1830",84031037,41.57486951,-97.0868542,31037
"1831",84031039,41.91637624,-96.78730772,31039
"1832",84031041,41.39374521,-99.72805369,31041
"1833",84031043,42.39040144,-96.56656425,31043
"1834",84031045,42.71985036,-103.1313774,31045
"1835",84031047,40.87028216,-99.8201461,31047
"1836",84031049,41.11168186,-102.3333331,31049
"1837",84031051,42.49188363,-96.86782408,31051
"1838",84031053,41.58071748,-96.65598179,31053
"1839",84031055,41.29518299,-96.15085305,31055
"1840",84031057,40.17638677,-101.6876522,31057
"1841",84031059,40.52458567,-97.59646937,31059
"1842",84031061,40.17636348,-98.95299073,31061
"1843",84031063,40.52993007,-100.3924658,31063
"1844",84031065,40.17642064,-99.91247454,31065
"1845",84031067,40.26186809,-96.68946704,31067
"1846",84031069,41.61703149,-102.3313973,31069
"1847",84031071,41.91428955,-98.99111827,31071
"1848",84031073,40.51481965,-99.83020279,31073
"1849",84031075,41.91528587,-101.740701,31075
"1850",84031077,41.56742671,-98.52150266,31077
"1851",84031079,40.87257079,-98.50218293,31079
"1852",84031081,40.87349452,-98.02099117,31081
"1853",84031083,40.17658508,-99.40438879,31083
"1854",84031085,40.52451972,-101.0603568,31085
"1855",84031087,40.17609175,-101.0416477,31087
"1856",84031089,42.45522056,-98.78402558,31089
"1857",84031091,41.91586243,-101.1354293,31091
"1858",84031093,41.2200529,-98.5166499,31093
"1859",84031095,40.17584531,-97.142601,31095
"1860",84031097,40.39257596,-96.26522753,31097
"1861",84031099,40.50663314,-98.94877182,31099
"1862",84031101,41.19930341,-101.6620164,31101
"1863",84031103,42.87990694,-99.71343729,31103
"1864",84031105,41.19774275,-103.7148131,31105
"1865",84031107,42.63758421,-97.89178836,31107
"1866",84031109,40.78416049,-96.68777155,31109
"1867",84031111,41.04658298,-100.7475374,31111
"1868",84031113,41.56650314,-100.4817851,31113
"1869",84031115,41.91371961,-99.45440415,31115
"1870",84031117,41.56797682,-101.0599362,31117
"1871",84031119,41.91676024,-97.6005481,31119
"1872",84031121,41.16624273,-98.0374887,31121
"1873",84031123,41.71711774,-103.0061405,31123
"1874",84031125,41.39750195,-97.99327291,31125
"1875",84031127,40.38514847,-95.85433992,31127
"1876",84031129,40.17637905,-98.04743961,31129
"1877",84031131,40.64843556,-96.13374142,31131
"1878",84031133,40.13141096,-96.23705437,31133
"1879",84031135,40.85082525,-101.6502942,31135
"1880",84031137,40.51156033,-99.41461667,31137
"1881",84031139,42.26434853,-97.60122773,31139
"1882",84031141,41.57246836,-97.52144359,31141
"1883",84031143,41.18813488,-97.56630712,31143
"1884",84031145,40.1755688,-100.476998,31145
"1885",84031147,40.1247415,-95.71755036,31147
"1886",84031149,42.42252217,-99.44832069,31149
"1887",84031151,40.52418865,-97.14085859,31151
"1888",84031153,41.11314181,-96.11156432,31153
"1889",84031155,41.2278103,-96.63773905,31155
"1890",84031157,41.85070896,-103.7080986,31157
"1891",84031159,40.87241834,-97.139673,31159
"1892",84031161,42.50284406,-102.4126613,31161
"1893",84031163,41.22045983,-98.97588642,31163
"1894",84031165,42.48932059,-103.7576544,31165
"1895",84031167,41.9169835,-97.19394708,31167
"1896",84031169,40.17626377,-97.59504381,31169
"1897",84031171,41.91358968,-100.5556632,31171
"1898",84031173,42.15725356,-96.54157099,31173
"1899",84031175,41.56730777,-98.98197724,31175
"1900",84031177,41.52815707,-96.22019892,31177
"1901",84031179,42.20934475,-97.11926964,31179
"1902",84031181,40.17642643,-98.50019851,31181
"1903",84031183,41.91482725,-98.52798941,31183
"1904",84031185,40.87272618,-97.59710186,31185
"1905",84032001,39.58105744,-118.3394607,32001
"1906",84032003,36.21458855,-115.0130241,32003
"1907",84032005,38.912862,-119.6171333,32005
"1908",84032007,41.14531606,-115.3577619,32007
"1909",84032009,37.78436681,-117.6319999,32009
"1910",84032011,39.98100864,-116.2683204,32011
"1911",84032013,41.40692186,-118.1109427,32013
"1912",84032015,39.9332233,-117.0397075,32015
"1913",84032017,37.64268459,-114.8790388,32017
"1914",84032019,39.01777974,-119.1870479,32019
"1915",84032021,38.53841696,-118.4344506,32021
"1916",84032023,38.04264256,-116.4722702,32023
"1917",84032027,40.44003782,-118.4005641,32027
"1918",84032029,39.44875482,-119.5250207,32029
"1919",84032031,40.66562265,-119.6631594,32031
"1920",84032033,39.44157041,-114.899966,32033
"1921",84032510,39.15509045,-119.7480219,32510
"1922",84033001,43.51637314,-71.41684235,33001
"1923",84033003,43.87498583,-71.20430216,33003
"1924",84033005,42.92015988,-72.25311043,33005
"1925",84033007,44.69063265,-71.30633239,33007
"1926",84033009,43.93779815,-71.82057197,33009
"1927",84033011,42.91537785,-71.7200253,33011
"1928",84033013,43.29662971,-71.6811573,33013
"1929",84033015,42.98499744,-71.12883377,33015
"1930",84033017,43.291833,-71.02336013,33017
"1931",84033019,43.36094111,-72.22203125,33019
"1932",84034001,39.47538693,-74.65848483,34001
"1933",84034003,40.96010917,-74.07164325,34003
"1934",84034005,39.87681124,-74.66927768,34005
"1935",84034007,39.80343818,-74.96388753,34007
"1936",84034009,39.15008829,-74.80170244,34009
"1937",84034011,39.37199394,-75.10712559,34011
"1938",84034013,40.78681335,-74.24657979,34013
"1939",84034015,39.71581067,-75.13995546,34015
"1940",84034017,40.73766234,-74.07515667,34017
"1941",84034019,40.56335249,-74.91284156,34019
"1942",84034021,40.28047017,-74.70479631,34021
"1943",84034023,40.43629879,-74.41426991,34023
"1944",84034025,40.26549699,-74.22240686,34025
"1945",84034027,40.86095313,-74.5455371,34027
"1946",84034029,39.8895449,-74.28089251,34029
"1947",84034031,41.03238628,-74.29954144,34031
"1948",84034033,39.58719656,-75.3469663,34033
"1949",84034035,40.56465737,-74.61683016,34035
"1950",84034037,41.13891592,-74.69118243,34037
"1951",84034039,40.65835409,-74.30680092,34039
"1952",84034041,40.85951833,-74.99556527,34041
"1953",84035001,35.05163625,-106.6703554,35001
"1954",84035003,33.91514144,-108.4046587,35003
"1955",84035005,33.36406072,-104.4665365,35005
"1956",84035006,34.91131525,-107.998876,35006
"1957",84035007,36.60569702,-104.6472674,35007
"1958",84035009,34.57421077,-103.3468876,35009
"1959",84035011,34.34274529,-104.4117842,35011
"1960",84035013,32.35275771,-106.8329387,35013
"1961",84035015,32.47167456,-104.3053527,35015
"1962",84035017,32.73911281,-108.3827845,35017
"1963",84035019,34.86319296,-104.790669,35019
"1964",84035021,35.85751555,-103.8220938,35021
"1965",84035023,31.91383467,-108.7151824,35023
"1966",84035025,32.79215361,-103.4123733,35025
"1967",84035027,33.74526079,-105.4586166,35027
"1968",84035028,35.86631386,-106.3134985,35028
"1969",84035029,32.18179341,-107.7508826,35029
"1970",84035031,35.5800772,-108.262245,35031
"1971",84035033,36.01095101,-104.9497716,35033
"1972",84035035,32.61348406,-105.7417604,35035
"1973",84035037,35.10403332,-103.5481727,35037
"1974",84035039,36.51072137,-106.6931674,35039
"1975",84035041,34.02097406,-103.4799493,35041
"1976",84035043,35.68862401,-106.8687803,35043
"1977",84035045,36.50838318,-108.320437,35045
"1978",84035047,35.48014807,-104.8163562,35047
"1979",84035049,35.50708973,-105.9774716,35049
"1980",84035051,33.13028233,-107.1925893,35051
"1981",84035053,34.00715494,-106.9298354,35053
"1982",84035055,36.58006022,-105.6310198,35055
"1983",84035057,34.64048375,-105.8508949,35057
"1984",84035059,36.48126404,-103.4709624,35059
"1985",84035061,34.71669834,-106.8103733,35061
"1986",84036001,42.60060306,-73.97723916,36001
"1987",84036003,42.25748406,-78.02750466,36003
"1988",84036005,40.85209301,-73.86282755,36005
"1989",84036007,42.15903158,-75.81326086,36007
"1990",84036009,42.24778241,-78.67923096,36009
"1991",84036011,42.91261714,-76.55731592,36011
"1992",84036013,42.2276921,-79.36691763,36013
"1993",84036015,42.13891056,-76.7638805,36015
"1994",84036017,42.49430041,-75.60887553,36017
"1995",84036019,44.74530905,-73.67875352,36019
"1996",84036021,42.24819348,-73.63089095,36021
"1997",84036023,42.59509207,-76.07048931,36023
"1998",84036025,42.19837623,-74.96709306,36025
"1999",84036027,41.7648606,-73.74356679,36027
"2000",84036029,42.76249024,-78.73063652,36029
"2001",84036031,44.11630765,-73.77297842,36031
"2002",84036033,44.59040891,-74.29926032,36033
"2003",84036035,43.11363907,-74.41798804,36035
"2004",84036037,43.0022601,-78.19135193,36037
"2005",84036039,42.275797,-74.12384884,36039
"2006",84036041,43.66146647,-74.49721957,36041
"2007",84036043,43.42034246,-74.96145307,36043
"2008",84036045,44.04200959,-75.94653457,36045
"2009",84036047,40.6361825,-73.94935552,36047
"2010",84036049,43.7844157,-75.44903992,36049
"2011",84036051,42.72596275,-77.77966158,36051
"2012",84036053,42.91653905,-75.67266639,36053
"2013",84036055,43.14638895,-77.69322942,36055
"2014",84036057,42.90123494,-74.44011632,36057
"2015",84036059,40.74066522,-73.58941873,36059
"2016",84036061,40.7672726,-73.97152637,36061
"2017",84036063,43.19898042,-78.74777412,36063
"2018",84036065,43.24375382,-75.43710392,36065
"2019",84036067,43.00491923,-76.19971155,36067
"2020",84036069,42.85145728,-77.30874425,36069
"2021",84036071,41.40337468,-74.30240757,36071
"2022",84036073,43.2516977,-78.2320066,36073
"2023",84036075,43.42778894,-76.14635194,36075
"2024",84036077,42.63492579,-75.03151402,36077
"2025",84036079,41.42630093,-73.74965532,36079
"2026",84036081,40.71088124,-73.81684712,36081
"2027",84036083,42.71348136,-73.51089874,36083
"2028",84036085,40.58582155,-74.14808598,36085
"2029",84036087,41.15027894,-74.02560498,36087
"2030",84036089,44.4976179,-75.06550039,36089
"2031",84036091,43.10904162,-73.86653895,36091
"2032",84036093,42.81668777,-74.05278291,36093
"2033",84036095,42.58831742,-74.4433903,36095
"2034",84036097,42.39184015,-76.8773299,36097
"2035",84036099,42.78081007,-76.82497064,36099
"2036",84036101,42.2689144,-77.3829924,36101
"2037",84036103,40.88320119,-72.8012172,36103
"2038",84036105,41.71579493,-74.76394559,36105
"2039",84036107,42.16852837,-76.30835812,36107
"2040",84036109,42.44945765,-76.47229843,36109
"2041",84036111,41.89027881,-74.26252104,36111
"2042",84036113,43.56173026,-73.8433699,36113
"2043",84036115,43.31153794,-73.43043448,36115
"2044",84036117,43.15494365,-77.02976528,36117
"2045",84036119,41.16278376,-73.75741653,36119
"2046",84036121,42.70145109,-78.22199579,36121
"2047",84036123,42.63505484,-77.10369919,36123
"2048",84037001,36.0434701,-79.39976137,37001
"2049",84037003,35.9223796,-81.17751948,37003
"2050",84037005,36.49360862,-81.12857041,37005
"2051",84037007,34.97403241,-80.09953279,37007
"2052",84037009,36.43296207,-81.49862729,37009
"2053",84037011,36.07569796,-81.92308483,37011
"2054",84037013,35.48531943,-76.84325809,37013
"2055",84037015,36.0688473,-76.96545943,37015
"2056",84037017,34.61296243,-78.56180059,37017
"2057",84037019,34.070565,-78.22814204,37019
"2058",84037021,35.61113393,-82.53305,37021
"2059",84037023,35.74989637,-81.70755735,37023
"2060",84037025,35.3877799,-80.55267168,37025
"2061",84037027,35.95204977,-81.54799522,37027
"2062",84037029,36.33804939,-76.15568396,37029
"2063",84037031,34.8932941,-76.54120135,37031
"2064",84037033,36.39312665,-79.33353281,37033
"2065",84037035,35.66211129,-81.2132617,37035
"2066",84037037,35.70394416,-79.25541492,37037
"2067",84037039,35.1349263,-84.05970864,37039
"2068",84037041,36.12908077,-76.60118385,37041
"2069",84037043,35.05704275,-83.74353633,37043
"2070",84037045,35.33553364,-81.55204486,37045
"2071",84037047,34.26744084,-78.65801424,37047
"2072",84037049,35.11833364,-77.08398081,37049
"2073",84037051,35.04762133,-78.82623165,37051
"2074",84037053,36.36123664,-75.95876401,37053
"2075",84037055,35.66520691,-75.71767334,37055
"2076",84037057,35.79115496,-80.21256572,37057
"2077",84037059,35.93099927,-80.54496571,37059
"2078",84037061,34.93449805,-77.93140529,37061
"2079",84037063,36.03638492,-78.87608331,37063
"2080",84037065,35.91230639,-77.59436892,37065
"2081",84037067,36.12859861,-80.25459052,37067
"2082",84037069,36.081519,-78.28708884,37069
"2083",84037071,35.29373559,-81.17477045,37071
"2084",84037073,36.44667547,-76.69749701,37073
"2085",84037075,35.3506925,-83.83369267,37075
"2086",84037077,36.30337451,-78.65184241,37077
"2087",84037079,35.48544173,-77.67578087,37079
"2088",84037081,36.07959451,-79.78824948,37081
"2089",84037083,36.25669272,-77.6556109,37083
"2090",84037085,35.36731853,-78.87243571,37085
"2091",84037087,35.55269063,-82.98196486,37087
"2092",84037089,35.33788927,-82.4766782,37089
"2093",84037091,36.3607755,-76.98104134,37091
"2094",84037093,35.01888303,-79.23651674,37093
"2095",84037095,35.42017674,-76.15180542,37095
"2096",84037097,35.80950511,-80.8743128,37097
"2097",84037099,35.28814273,-83.14093385,37099
"2098",84037101,35.51745004,-78.36622717,37101
"2099",84037103,35.02254606,-77.35870791,37103
"2100",84037105,35.47623147,-79.17569362,37105
"2101",84037107,35.2403259,-77.64245615,37107
"2102",84037109,35.48508185,-81.21740317,37109
"2103",84037111,35.67736232,-82.0482425,37111
"2104",84037113,35.14867843,-83.41696617,37113
"2105",84037115,35.85402722,-82.71346418,37115
"2106",84037117,35.84326734,-77.10860251,37117
"2107",84037119,35.24469268,-80.8317671,37119
"2108",84037121,36.01059309,-82.1582442,37121
"2109",84037123,35.33155144,-79.90416657,37123
"2110",84037125,35.30885257,-79.48474178,37125
"2111",84037127,35.96575634,-77.98422508,37127
"2112",84037129,34.25758282,-77.87075626,37129
"2113",84037131,36.41736238,-77.39769443,37131
"2114",84037133,34.72607366,-77.42908179,37133
"2115",84037135,36.06092947,-79.12167935,37135
"2116",84037137,35.15253315,-76.66559823,37137
"2117",84037139,36.26723798,-76.25134778,37139
"2118",84037141,34.52265624,-77.90352133,37141
"2119",84037143,36.17847453,-76.40603143,37143
"2120",84037145,36.38989032,-78.97217358,37145
"2121",84037147,35.59535426,-77.37353178,37147
"2122",84037149,35.27820615,-82.16812354,37149
"2123",84037151,35.71015088,-79.80570339,37151
"2124",84037153,35.00417719,-79.74491009,37153
"2125",84037155,34.64244496,-79.1025053,37155
"2126",84037157,36.39593137,-79.77504841,37157
"2127",84037159,35.64003916,-80.52446628,37159
"2128",84037161,35.40114178,-81.92112099,37161
"2129",84037163,34.98820368,-78.36914061,37163
"2130",84037165,34.8386299,-79.4757978,37165
"2131",84037167,35.31647813,-80.25093221,37167
"2132",84037169,36.4017975,-80.23893369,37169
"2133",84037171,36.41689489,-80.69102283,37171
"2134",84037173,35.48665845,-83.48748932,37173
"2135",84037175,35.20383864,-82.79638423,37175
"2136",84037177,35.87147226,-76.17055253,37177
"2137",84037179,34.98960527,-80.52955873,37179
"2138",84037181,36.36880673,-78.40670845,37181
"2139",84037183,35.78879266,-78.65249174,37183
"2140",84037185,36.39728256,-78.10652228,37185
"2141",84037187,35.83810081,-76.57299037,37187
"2142",84037189,36.23103603,-81.70033724,37189
"2143",84037191,35.36438125,-78.00027268,37191
"2144",84037193,36.2084135,-81.16232895,37193
"2145",84037195,35.70625477,-77.917978,37195
"2146",84037197,36.16222629,-80.66239436,37197
"2147",84037199,35.90079156,-82.31237181,37199
"2148",84038001,46.09686891,-102.5285397,38001
"2149",84038003,46.93579637,-98.06605978,38003
"2150",84038005,48.0683985,-99.35916363,38005
"2151",84038007,47.02366884,-103.3762965,38007
"2152",84038009,48.79106111,-100.8378166,38009
"2153",84038011,46.11285362,-103.5203343,38011
"2154",84038013,48.79094471,-102.5182117,38013
"2155",84038015,46.97847375,-100.4645214,38015
"2156",84038017,46.93201724,-97.2444719,38017
"2157",84038019,48.77286211,-98.46685243,38019
"2158",84038021,46.11017712,-98.5049008,38021
"2159",84038023,48.8149387,-103.4873611,38023
"2160",84038025,47.35423935,-102.6160468,38025
"2161",84038027,47.71701474,-98.90432337,38027
"2162",84038029,46.28398398,-100.2389766,38029
"2163",84038031,47.4571084,-98.88279923,38031
"2164",84038033,46.94022281,-103.8465421,38033
"2165",84038035,47.92093639,-97.45450447,38035
"2166",84038037,46.35821257,-101.6390013,38037
"2167",84038039,47.45785838,-98.23850925,38039
"2168",84038041,46.43375068,-102.4632417,38041
"2169",84038043,46.97830064,-99.77507857,38043
"2170",84038045,46.45681054,-98.53542355,38045
"2171",84038047,46.45729487,-99.47719806,38047
"2172",84038049,48.23104458,-100.6324822,38049
"2173",84038051,46.11182017,-99.44145858,38051
"2174",84038053,47.7413337,-103.395905,38053
"2175",84038055,47.60766714,-101.3182418,38055
"2176",84038057,47.31213126,-101.8318399,38057
"2177",84038059,46.71681782,-101.2822377,38059
"2178",84038061,48.20197971,-102.3555315,38061
"2179",84038063,47.9226426,-98.19038437,38063
"2180",84038065,47.11530482,-101.3406158,38065
"2181",84038067,48.76623521,-97.5523809,38067
"2182",84038069,48.24977025,-99.96407787,38069
"2183",84038071,48.26886249,-98.72223879,38071
"2184",84038073,46.45621782,-97.65742504,38073
"2185",84038075,48.71982533,-101.6603912,38075
"2186",84038077,46.26440649,-96.94852979,38077
"2187",84038079,48.77245354,-99.84097493,38079
"2188",84038081,46.10830372,-97.63217159,38081
"2189",84038083,47.57700669,-100.3426391,38083
"2190",84038085,46.11323337,-101.0440149,38085
"2191",84038087,46.44737738,-103.4601547,38087
"2192",84038089,46.80851182,-102.6576326,38089
"2193",84038091,47.45611548,-97.72728747,38091
"2194",84038093,46.97962541,-98.95637318,38093
"2195",84038095,48.68565745,-99.24564265,38095
"2196",84038097,47.45367788,-97.16323288,38097
"2197",84038099,48.36876964,-97.72574783,38099
"2198",84038101,48.22390169,-101.5436763,38101
"2199",84038103,47.58614526,-99.65904998,38103
"2200",84038105,48.34522353,-103.4793387,38105
"2201",84039001,38.84541072,-83.4718964,39001
"2202",84039003,40.77285242,-84.10802343,39003
"2203",84039005,40.84772277,-82.27280781,39005
"2204",84039007,41.70860332,-80.74830218,39007
"2205",84039009,39.33425634,-82.04278644,39009
"2206",84039011,40.55998859,-84.2242143,39011
"2207",84039013,40.01625942,-80.9924051,39013
"2208",84039015,38.93416837,-83.86788395,39015
"2209",84039017,39.44012838,-84.57388716,39017
"2210",84039019,40.5789686,-81.09178213,39019
"2211",84039021,40.13923427,-83.76875242,39021
"2212",84039023,39.91592258,-83.78498252,39023
"2213",84039025,39.04847534,-84.15375786,39025
"2214",84039027,39.41485808,-83.80852286,39027
"2215",84039029,40.76932373,-80.78094576,39029
"2216",84039031,40.30096166,-81.91729018,39031
"2217",84039033,40.85065156,-82.91989099,39033
"2218",84039035,41.424119,-81.65918339,39035
"2219",84039037,40.13412966,-84.6194517,39037
"2220",84039039,41.32398837,-84.49076944,39039
"2221",84039041,40.27942393,-83.00457058,39041
"2222",84039043,41.36796058,-82.62904521,39043
"2223",84039045,39.75107189,-82.63088163,39045
"2224",84039047,39.56021306,-83.4562016,39047
"2225",84039049,39.96995815,-83.01115755,39049
"2226",84039051,41.60213491,-84.12571393,39051
"2227",84039053,38.82708533,-82.31647569,39053
"2228",84039055,41.49952319,-81.17935342,39055
"2229",84039057,39.69116283,-83.89032084,39057
"2230",84039059,40.05026529,-81.49248905,39059
"2231",84039061,39.19673558,-84.54502924,39061
"2232",84039063,41.00250487,-83.66838948,39063
"2233",84039065,40.66015414,-83.65929931,39065
"2234",84039067,40.29380509,-81.09068544,39067
"2235",84039069,41.3339642,-84.06830637,39069
"2236",84039071,39.1839264,-83.60331456,39071
"2237",84039073,39.49537927,-82.47991446,39073
"2238",84039075,40.56163713,-81.92635677,39075
"2239",84039077,41.14651175,-82.59867951,39077
"2240",84039079,39.01914254,-82.6181856,39079
"2241",84039081,40.38614126,-80.76259514,39081
"2242",84039083,40.39830217,-82.42027563,39083
"2243",84039085,41.69710807,-81.23676539,39085
"2244",84039087,38.59743452,-82.53466552,39087
"2245",84039089,40.09136236,-82.48185785,39089
"2246",84039091,40.38996525,-83.76784341,39091
"2247",84039093,41.29553751,-82.15083537,39093
"2248",84039095,41.62101218,-83.65468618,39095
"2249",84039097,39.89381073,-83.40178317,39097
"2250",84039099,41.01631101,-80.77287029,39099
"2251",84039101,40.58610662,-83.15736305,39101
"2252",84039103,41.11770589,-81.8998621,39103
"2253",84039105,39.09224872,-82.0305041,39105
"2254",84039107,40.54043046,-84.62912742,39107
"2255",84039109,40.0543329,-84.22871271,39109
"2256",84039111,39.72984936,-81.08464734,39111
"2257",84039113,39.75394919,-84.29050975,39113
"2258",84039115,39.62081738,-81.85308173,39115
"2259",84039117,40.5236356,-82.7892599,39117
"2260",84039119,39.96575964,-81.94363275,39119
"2261",84039121,39.76818851,-81.45937183,39121
"2262",84039123,41.53781826,-83.0940185,39123
"2263",84039125,41.11676341,-84.5801017,39125
"2264",84039127,39.73508655,-82.23804971,39127
"2265",84039129,39.64170392,-83.0243386,39129
"2266",84039131,39.07634001,-83.06769584,39131
"2267",84039133,41.16793482,-81.19735782,39133
"2268",84039135,39.7420247,-84.64787018,39135
"2269",84039137,41.02094889,-84.1336111,39137
"2270",84039139,40.77180308,-82.5379961,39139
"2271",84039141,39.33705391,-83.06000914,39141
"2272",84039143,41.35624126,-83.137872,39143
"2273",84039145,38.80270163,-82.98907345,39145
"2274",84039147,41.12351311,-83.12783209,39147
"2275",84039149,40.33163494,-84.20258189,39149
"2276",84039151,40.81482476,-81.36437305,39151
"2277",84039153,41.12464734,-81.53123079,39153
"2278",84039155,41.31735028,-80.76109643,39155
"2279",84039157,40.44214695,-81.47226262,39157
"2280",84039159,40.30016061,-83.37239023,39159
"2281",84039161,40.8554138,-84.591117,39161
"2282",84039163,39.25208988,-82.4831444,39163
"2283",84039165,39.42581994,-84.16557457,39165
"2284",84039167,39.45690571,-81.49121382,39167
"2285",84039169,40.82925852,-81.88844833,39169
"2286",84039171,41.56052014,-84.58429552,39171
"2287",84039173,41.36224827,-83.62285108,39173
"2288",84039175,40.84339621,-83.30734173,39175
"2289",84040001,35.88494195,-94.65859267,40001
"2290",84040003,36.73090616,-98.32408495,40003
"2291",84040005,34.37366573,-96.03802487,40005
"2292",84040007,36.7496847,-100.4758872,40007
"2293",84040009,35.26862449,-99.68128023,40009
"2294",84040011,35.87518314,-98.43307003,40011
"2295",84040013,33.96472458,-96.25903472,40013
"2296",84040015,35.17364557,-98.37534464,40015
"2297",84040017,35.5426055,-97.98465569,40017
"2298",84040019,34.25103751,-97.28552485,40019
"2299",84040021,35.90692775,-94.99980896,40021
"2300",84040023,34.02807439,-95.54771129,40023
"2301",84040025,36.74817177,-102.5173885,40025
"2302",84040027,35.20413532,-97.32519562,40027
"2303",84040029,34.58840127,-96.29798747,40029
"2304",84040031,34.65973764,-98.47195055,40031
"2305",84040033,34.28845626,-98.37053567,40033
"2306",84040035,36.76268118,-95.20916602,40035
"2307",84040037,35.90230551,-96.37086028,40037
"2308",84040039,35.63853802,-99.00170785,40039
"2309",84040041,36.40823634,-94.80325046,40041
"2310",84040043,35.98772922,-99.00730714,40043
"2311",84040045,36.2180194,-99.75324573,40045
"2312",84040047,36.3791334,-97.78265517,40047
"2313",84040049,34.70418038,-97.30811132,40049
"2314",84040051,35.0167709,-97.88339847,40051
"2315",84040053,36.796297,-97.78638765,40053
"2316",84040055,34.93535801,-99.5605612,40055
"2317",84040057,34.7440135,-99.84741652,40057
"2318",84040059,36.78836519,-99.6679804,40059
"2319",84040061,35.222576,-95.11513306,40061
"2320",84040063,35.04912569,-96.24921145,40063
"2321",84040065,34.58781741,-99.41138784,40065
"2322",84040067,34.11130184,-97.83182974,40067
"2323",84040069,34.31440473,-96.66011537,40069
"2324",84040071,36.81799745,-97.14421435,40071
"2325",84040073,35.94530008,-97.94193268,40073
"2326",84040075,34.91671958,-98.97720696,40075
"2327",84040077,34.87844729,-95.25215049,40077
"2328",84040079,34.89851864,-94.70392124,40079
"2329",84040081,35.70270942,-96.8812462,40081
"2330",84040083,35.91899576,-97.44352845,40083
"2331",84040085,33.95273467,-97.23906784,40085
"2332",84040087,35.01123903,-97.44572302,40087
"2333",84040089,34.11664328,-94.77222373,40089
"2334",84040091,35.37235506,-95.66599306,40091
"2335",84040093,36.31149996,-98.53467076,40093
"2336",84040095,34.02311222,-96.76855464,40095
"2337",84040097,36.30179091,-95.23175116,40097
"2338",84040099,34.48116015,-97.06826283,40099
"2339",84040101,35.61318461,-95.37802952,40101
"2340",84040103,36.38953329,-97.22928674,40103
"2341",84040105,36.79843529,-95.61902331,40105
"2342",84040107,35.46485198,-96.32639984,40107
"2343",84040109,35.55140095,-97.40716948,40109
"2344",84040111,35.64661916,-95.96432828,40111
"2345",84040113,36.62888819,-96.39635704,40113
"2346",84040115,36.83532655,-94.81011909,40115
"2347",84040117,36.31743373,-96.7033176,40117
"2348",84040119,36.07695283,-96.97584944,40119
"2349",84040121,34.92065823,-95.7513432,40121
"2350",84040123,34.72959848,-96.68337199,40123
"2351",84040125,35.20614018,-96.94923008,40125
"2352",84040127,34.41635232,-95.37603505,40127
"2353",84040129,35.68711719,-99.69666167,40129
"2354",84040131,36.37004357,-95.60406759,40131
"2355",84040133,35.16478725,-96.61686741,40133
"2356",84040135,35.49447108,-94.75463785,40135
"2357",84040137,34.48556989,-97.85141892,40137
"2358",84040139,36.74777635,-101.4889765,40139
"2359",84040141,34.37288446,-98.92426619,40141
"2360",84040143,36.11939621,-95.94013939,40143
"2361",84040145,35.96024096,-95.51911308,40145
"2362",84040147,36.71380786,-95.90514104,40147
"2363",84040149,35.29071824,-98.99180434,40149
"2364",84040151,36.76705782,-98.86573064,40151
"2365",84040153,36.42316318,-99.26283045,40153
"2366",84041001,44.70915557,-117.6749883,41001
"2367",84041003,44.49167306,-123.4316987,41003
"2368",84041005,45.18787398,-122.2179634,41005
"2369",84041007,45.99712889,-123.660711,41007
"2370",84041009,45.94464254,-123.0890898,41009
"2371",84041011,43.17406868,-124.0594514,41011
"2372",84041013,44.14230227,-120.356297,41013
"2373",84041015,42.45911325,-124.157282,41015
"2374",84041017,43.91570171,-121.2289121,41017
"2375",84041019,43.27941273,-123.167291,41019
"2376",84041021,45.37160076,-120.2048869,41021
"2377",84041023,44.49024544,-119.0068631,41023
"2378",84041025,43.06422669,-118.9666306,41025
"2379",84041027,45.51872811,-121.6552036,41027
"2380",84041029,42.43201126,-122.7289309,41029
"2381",84041031,44.62806839,-121.17832,41031
"2382",84041033,42.3665549,-123.5561938,41033
"2383",84041035,42.68762984,-121.6496461,41035
"2384",84041037,42.79246693,-120.3850163,41037
"2385",84041039,43.93727035,-122.847753,41039
"2386",84041041,44.64252874,-123.869912,41041
"2387",84041043,44.48899494,-122.5373154,41043
"2388",84041045,43.1937027,-117.6227395,41045
"2389",84041047,44.90287942,-122.5815117,41047
"2390",84041049,45.41846568,-119.584546,41049
"2391",84041051,45.54747959,-122.4169351,41051
"2392",84041053,44.90322804,-123.4128888,41053
"2393",84041055,45.41501554,-120.6827834,41055
"2394",84041057,45.46248721,-123.712066,41057
"2395",84041059,45.59073056,-118.7353826,41059
"2396",84041061,45.30915495,-118.0068979,41061
"2397",84041063,45.57894064,-117.183538,41063
"2398",84041065,45.16292781,-121.1670954,41065
"2399",84041067,45.55972701,-123.0955257,41067
"2400",84041069,44.72698162,-120.0281427,41069
"2401",84041071,45.23330449,-123.3086963,41071
"2402",84042001,39.87140411,-77.21610347,42001
"2403",84042003,40.46809875,-79.98167747,42003
"2404",84042005,40.81665618,-79.46290811,42005
"2405",84042007,40.6825484,-80.34921611,42007
"2406",84042009,40.00522157,-78.48998442,42009
"2407",84042011,40.41570541,-75.92457766,42011
"2408",84042013,40.47961444,-78.34917412,42013
